cited_author,wos-uid
"Planells, A",WOS:000571739700001
"Hennesy, R",WOS:000571739700001
"Braidotti, R.",WOS:000571739700001
"Goloboff, M",WOS:000571739700001
"Castro-Klaren, Sara",WOS:000571739700001
"Cortazar, Julio",WOS:000571739700001
"Garcia Moreno, L",WOS:000571739700001
"Bennett, Jane",WOS:000571739700001
GARFIELD EP,WOS:000571739700001
"Bernardez, A",WOS:000571739700001
"Cortazar, J.",WOS:000571739700001
"Gremels, A",WOS:000571739700001
"Heker, Liliana",WOS:000571739700001
"Graf, EC",WOS:000571739700001
"Vinas, D.",WOS:000571739700001
"Bernales Albites, E",WOS:000571739700001
"Cortazar, J.",WOS:000571739700001
"Luna Chavez, M",WOS:000571739700001
"Alazraki, Jaime",WOS:000571739700001
"Cortazar, J.",WOS:000571739700001
"Mesa Gancedo, D",WOS:000571739700001
"Bernardez, A",WOS:000571739700001
"Protin, S",WOS:000571739700001
"Braidotti, R.",WOS:000571739700001
"Cortazar, J.",WOS:000571739700001
"Di Geronimo, M.",WOS:000571739700001
"Yurkievich, S",WOS:000571739700001
"Prego Gadea, O.",WOS:000571739700001
"Ferro, R",WOS:000571739700001
"Camayd-Freixas, E",WOS:000571739700001
"Yurkievich, Saul",WOS:000571739700001
"Bernardez, A",WOS:000571739700001
"Vanbroeckhoven, J",WOS:000571739700001
"Cortazar, Julio",WOS:000571739700001
"Bernardez, A",WOS:000571739700001
"Alazraki, Jaime",WOS:000571739700001
"Joshi, Hrishikesh",WOS:000561252600002
"van der Linden, Sander",WOS:000561252600002
"Seipel, Peter",WOS:000561252600002
"Baron, Jonathan",WOS:000561252600002
"Veit, Walter",WOS:000561252600002
"Fritz, James",WOS:000561252600002
"van der Linden, Sander L.",WOS:000561252600002
"Berinsky, Adam J.",WOS:000561252600002
"Matheson, J.",WOS:000561252600002
"Kahan, Dan M.",WOS:000561252600002
"Horowitz, Sophie",WOS:000561252600002
"Liu, Brittany S.",WOS:000561252600002
"Cakic, V.",WOS:000561252600002
"Heyer, Evelyne",WOS:000561252600002
"Elga, Adam",WOS:000561252600002
"Christensen, David",WOS:000561252600002
"Birch, K",WOS:000561252600002
"Chatterjee, A",WOS:000561252600002
"THOMSON, JJ",WOS:000561252600002
"LORD, CG",WOS:000561252600002
"Sandel, M.J.",WOS:000561252600002
"Lambert, EG.",WOS:000561252600002
"Wolbring, Gregor.",WOS:000561252600002
"Stack, S.",WOS:000561252600002
"Gilovich, T",WOS:000561252600002
"Christensen, D.",WOS:000561252600002
"Owens, D.",WOS:000561252600002
"McGrath, Sarah",WOS:000561252600002
"Greco, D",WOS:000561252600002
de Lazari-Radek,WOS:000561252600002
"Habermas, Jurgen",WOS:000561252600002
"Kahan, DM",WOS:000561252600002
"Clarke, S",WOS:000561252600002
"Franklin, J.",WOS:000561252600002
"Fukuyama, F.",WOS:000561252600002
"Hauskeller, M",WOS:000561252600002
"Ditto, PH",WOS:000561252600002
"Sandberg, A",WOS:000561252600002
"Dawson, Emily",WOS:000575114400001
"Gonsalves, Allison J.",WOS:000575114400001
"Vincent-Ruz, Paulette",WOS:000575114400001
"Rainey, Katherine",WOS:000575114400001
"Mcphie, Jamie",WOS:000575114400001
"Kim, Ann Y.",WOS:000575114400001
"Godec, Spela",WOS:000575114400001
"Archer, Louise",WOS:000575114400001
"Archer, Louise",WOS:000575114400001
"Wong, Billy",WOS:000575114400001
"de Freitas, Elizabeth",WOS:000575114400001
"Carlone, Heidi B.",WOS:000575114400001
"Thompson, Jessica",WOS:000575114400001
"Gonsalves, Allison J.",WOS:000575114400001
"Taylor, Carol A.",WOS:000575114400001
"Barton, Angela Calabrese",WOS:000575114400001
"Archer, Louise",WOS:000575114400001
"MacLure, Maggie",WOS:000575114400001
"Cover, Rob",WOS:000575114400001
"Danielsson, Anna T.",WOS:000575114400001
"Goode, Joanna",WOS:000575114400001
"Mazzei, Lisa",WOS:000575114400001
"Varma, Roli",WOS:000575114400001
"Bennett, Sue",WOS:000575114400001
"Carlone, Heidi B.",WOS:000575114400001
"Mendick, H",WOS:000575114400001
"Barad, K",WOS:000575114400001
"Leander, KM",WOS:000575114400001
"Francis, B",WOS:000575114400001
"Varelas, M.",WOS:000575114400001
"Anthias, F.",WOS:000575114400001
"Butler, J.",WOS:000575114400001
"Ringrose, Jessica",WOS:000575114400001
"Milne, C.",WOS:000575114400001
"Gonsalves, A",WOS:000575114400001
"Macan Ghaill, M.",WOS:000575114400001
Leonardi,WOS:000575114400001
Skeggs,WOS:000575114400001
"Foucault, M.",WOS:000575114400001
"Charles, M.",WOS:000575114400001
"Miller, D.",WOS:000575114400001
"Palmer, A.",WOS:000575114400001
"Barad, K.",WOS:000575114400001
"Simpson, A.",WOS:000575114400001
"Anthias, F.",WOS:000575114400001
"Varma, R.",WOS:000575114400001
"Bennett, J.",WOS:000575114400001
"McLuhan, M",WOS:000575114400001
"Latour, B",WOS:000575114400001
"Butler, Judith",WOS:000575114400001
"Talafian, H.",WOS:000575114400001
"Murris, K",WOS:000575114400001
"Lara, Francisco",WOS:000504143600001
"Caruso, Gregg D.",WOS:000504143600001
"Jwa, Anita S.",WOS:000504143600001
"Freedman, David",WOS:000504143600001
"Rumbold, Benedict",WOS:000504143600001
"Danaher, John",WOS:000504143600001
"Potter, Jordan",WOS:000504143600001
"Kelly, Rachel",WOS:000504143600001
"Douglas, Thomas",WOS:000504143600001
"Barn, Gulzaar",WOS:000504143600001
"Lin, Eden",WOS:000504143600001
"Shaw, Elizabeth",WOS:000504143600001
"Buyx, Alena",WOS:000504143600001
"Schleim, Stephan",WOS:000504143600001
"Leclerc, Chloe",WOS:000504143600001
"Giubilini, Alberto",WOS:000504143600001
"Pugh, Jonathan",WOS:000504143600001
"Archer, Alfred",WOS:000504143600001
"Raus, Kasper",WOS:000504143600001
"Kolodny, Niko",WOS:000504143600001
"Kolodny, Niko",WOS:000504143600001
"Sparrow, Robert",WOS:000504143600001
"Douglas, Thomas",WOS:000504143600001
"Rietjens, Judith A. C.",WOS:000504143600001
"Appel, J. M.",WOS:000504143600001
"Whitby, Blay",WOS:000504143600001
"Estlund, David M.",WOS:000504143600001
"Bostrom, Nick",WOS:000504143600001
"Parker, M",WOS:000504143600001
"Greene, J",WOS:000504143600001
"Hoffman, MB",WOS:000504143600001
"Miller, RD",WOS:000504143600001
"RAILTON, P",WOS:000504143600001
"Sandberg, A.",WOS:000504143600001
"Murphy, ER",WOS:000504143600001
"Dworkin, R.",WOS:000504143600001
"Beauchamp, TL.",WOS:000504143600001
"Peter, F",WOS:000504143600001
"Clayton, Matthew",WOS:000504143600001
"Kahneman, D.",WOS:000504143600001
"Roberts, JV",WOS:000504143600001
"Christiano, Thomas",WOS:000504143600001
Yudkowsky,WOS:000504143600001
PEREBOOM D,WOS:000504143600001
"Chandler,, Jennifer",WOS:000504143600001
"Davis, Angela J",WOS:000504143600001
"Alper, M.",WOS:000504143600001
"Morse, S. J.",WOS:000504143600001
"Clark, Andy",WOS:000504143600001
"Persson, I.",WOS:000504143600001
"Pereboom, D.",WOS:000504143600001
"Nozick, Robert",WOS:000504143600001
"Bublitz, J. C.",WOS:000504143600001
"Roberts, J. V.",WOS:000504143600001
"Vallor, S.",WOS:000504143600001
"Matravers, Matt",WOS:000504143600001
"Ryberg, Jesper",WOS:000504143600001
"Savulescu, Julian",WOS:000504143600001
"RAZ, J.",WOS:000504143600001
"Duff, Antony",WOS:000504143600001
"Durose, M. R.",WOS:000504143600001
"Danaher, John",WOS:000546219500001
"van Wynsberghe, Aimee",WOS:000546219500001
"Floridi, Luciano",WOS:000546219500001
"Farisco, Michele",WOS:000546219500001
"van Sadelhoff, Joris H. J.",WOS:000546219500001
"Aicardi, Christine",WOS:000546219500001
"Thorisson, Kristinn R.",WOS:000546219500001
"Silver, David",WOS:000546219500001
"Calvo, Paco",WOS:000546219500001
"Neumann, Melanie",WOS:000546219500001
"Friston, Karl J.",WOS:000546219500001
"Schermer, Maartje",WOS:000546219500001
"Neumann, Melanie",WOS:000546219500001
"Brooks, R.A.",WOS:000546219500001
EVERS K,WOS:000546219500001
"Blackburn, Simon.",WOS:000546219500001
"Hammond, Daniel N.",WOS:000546219500001
OAKLEY J,WOS:000546219500001
"Adams, Robert",WOS:000546219500001
HOROWITZ MC,WOS:000546219500001
"Boddington, P",WOS:000546219500001
"Changeux, J-P",WOS:000546219500001
"Farisco, M",WOS:000546219500001
"Wallach, W.",WOS:000546219500001
"LeDoux, J.",WOS:000546219500001
"Roth, G.",WOS:000546219500001
"Goertzel, B.",WOS:000546219500001
GOERTZEL B,WOS:000546219500001
"Legg, S.",WOS:000546219500001
"Gardner, H",WOS:000546219500001
"Bentley, P.J.",WOS:000546219500001
"Russell, S.J.",WOS:000546219500001
"Wang, P.",WOS:000546219500001
"LeDoux, J.",WOS:000546219500001
FOSTER M,WOS:000546219500001
"Braidotti, R.",WOS:000546219500001
"Goleman, D",WOS:000546219500001
MULLER VC,WOS:000546219500001
Nussbaum,WOS:000546219500001
"Perisic, I.",WOS:000546219500001
"Halpern, J.",WOS:000546219500001
"Kurzweil, R.",WOS:000546219500001
Pennachin,WOS:000546219500001
"Evers, K",WOS:000546219500001
"Romero-Bachiller, Carmen",WOS:000576812800001
"Ursin, Lars",WOS:000576812800001
"Litton, Jan-Eric",WOS:000576812800001
"Bossert, Sabine",WOS:000576812800001
"Kasperbauer, T. J.",WOS:000576812800001
"Hoeyer, Klaus",WOS:000576812800001
"Tupasela, Aaro",WOS:000576812800001
"Tupasela, Aaro",WOS:000576812800001
"Balmer, Andrew S.",WOS:000576812800001
"Vermeulen, Niki",WOS:000576812800001
"Mayrhofer, Michaela Th.",WOS:000576812800001
"Stephens, Neil",WOS:000576812800001
"Tamminen, Sakari",WOS:000576812800001
"Chadwick, Ruth",WOS:000576812800001
"van Ommen, Gert-Jan B.",WOS:000576812800001
"Kaye, Jane",WOS:000576812800001
"Tsing, AL",WOS:000576812800001
"Hood, Leroy",WOS:000576812800001
"Hewitt, Robert",WOS:000576812800001
"Shaw, D. M.",WOS:000576812800001
"Cadigan, R Jean",WOS:000576812800001
"Meijer, Ingeborg",WOS:000576812800001
"Tsing, Anna Lowenhaupt",WOS:000576812800001
"Boniolo, Giovanni",WOS:000576812800001
"Kaye, Jane",WOS:000576812800001
"Lipworth, Wendy",WOS:000576812800001
"de la Bellacasa, Maria Puig",WOS:000576812800001
"Mitchell, Robert",WOS:000576812800001
"Gottweis, Herbert",WOS:000576812800001
"Zika, Eleni",WOS:000576812800001
"Hoeyer, Klaus",WOS:000576812800001
"Wynne, Brian",WOS:000576812800001
"Latour, B",WOS:000576812800001
"Hadley, C",WOS:000576812800001
"Cambon-Thomsen, A",WOS:000576812800001
"Collins, FS",WOS:000576812800001
"Star, SL",WOS:000576812800001
"Latour, B.",WOS:000576812800001
"Collier, Stephen J.",WOS:000576812800001
"Harvey, R",WOS:000576812800001
"Tupasela, A.",WOS:000576812800001
"Prainsack, B",WOS:000576812800001
"Tarkkala, H",WOS:000576812800001
"Palsson, G.",WOS:000576812800001
"Waldby, C.",WOS:000576812800001
"Strathern, Marilyn.",WOS:000576812800001
"SERRES, Michel",WOS:000576812800001
"Harvey, Penny.",WOS:000576812800001
"Stevens, Hallam.",WOS:000576812800001
"Thacker, E.",WOS:000576812800001
"Tutton, R.",WOS:000576812800001
"Levy, Pierre",WOS:000576812800001
"Whitehead, NA",WOS:000576812800001
"Latour, B",WOS:000576812800001
"Latour, Bruno",WOS:000576812800001
"Hoeyer, K",WOS:000576812800001
Tsolaki,WOS:000576812800001
"Milanovic, F.",WOS:000576812800001
"Serres, Michel",WOS:000576812800001
"Narotzky, Susana",WOS:000576812800001
"Mayrhofer, TM",WOS:000576812800001
"Porr, Martin",WOS:000545357800002
"Jones, Andrew Meirion",WOS:000545357800002
"Creese, John L.",WOS:000545357800002
"Robb, John",WOS:000545357800002
"DeMarrais, Elizabeth",WOS:000545357800002
"Sjostrand, Ylva",WOS:000545357800002
"Brady, Liam M.",WOS:000545357800002
"Marshall, Yvonne",WOS:000545357800002
"Minkin, Louisa",WOS:000545357800002
"Lloyd, D. R.",WOS:000545357800002
"Harris, Oliver J. T.",WOS:000545357800002
"Wilson, Matthew E.",WOS:000545357800002
"Dean, Carolyn",WOS:000545357800002
"Barad, K",WOS:000545357800002
"Gosden, C",WOS:000545357800002
"Dobres, MA",WOS:000545357800002
"MacGregor, G",WOS:000545357800002
"Evans, John",WOS:000545357800002
"Bradley, R.",WOS:000545357800002
"Lawlor, R",WOS:000545357800002
THOMPSON RF,WOS:000545357800002
"Deleuze, G.",WOS:000545357800002
"Deleuze, Gilles.",WOS:000545357800002
"Morphy, H.",WOS:000545357800002
"Jones, A.M.",WOS:000545357800002
"Stewart, Kathleen",WOS:000545357800002
"Marshall, DN",WOS:000545357800002
"Jones, AM",WOS:000545357800002
"Clarke, D.V.",WOS:000545357800002
"O'Sullivan, S",WOS:000545357800002
"Jones, A.M.",WOS:000545357800002
"Gell, A.",WOS:000545357800002
"Seigworth, Gregory J.",WOS:000545357800002
"Gell, Alfred",WOS:000545357800002
"Critchlow, K",WOS:000545357800002
"Pattison, J.",WOS:000545357800002
"Childe, V.G.",WOS:000545357800002
"Colman, F.J.",WOS:000545357800002
"Ellsworth, E.",WOS:000545357800002
"Marshall, D.",WOS:000545357800002
"Mann, L. M.",WOS:000545357800002
"Barad, K",WOS:000545357800002
"Jones, A. M",WOS:000545357800002
"Back Danielsson, I.-M.",WOS:000545357800002
"Jervis, B.",WOS:000545357800002
"Seigworth, Gregory J.",WOS:000545357800002
"Jones, A.M.",WOS:000545357800002
"Todd, TN",WOS:000545357800002
"Roddick, Andrew P.",WOS:000545357800002
"Grosz, E",WOS:000545357800002
"Ravilious, K.",WOS:000545357800002
"Kubler, G",WOS:000545357800002
"Hamilakis, Y.",WOS:000545357800002
"Reimann, DA",WOS:000545357800002
"Morphy, H.",WOS:000545357800002
"Guattari, F.",WOS:000545357800002
"Piggott, S.",WOS:000545357800002
"Ingold, T",WOS:000545357800002
"Barad, Karen",WOS:000545357800002
"Kroger, Teppo",WOS:000534428900001
"Shishehgar, M.",WOS:000534428900001
"D'Onofrio, Grazia",WOS:000534428900001
"Coco, Kirsi",WOS:000534428900001
"Ten Bruggencate, Tina",WOS:000534428900001
"Abdi, Jordan",WOS:000534428900001
"Rantanen, Teemu",WOS:000534428900001
"Khosla, Rajiv",WOS:000534428900001
"Pedersen, Isabel",WOS:000534428900001
"Chen, Tiffany L.",WOS:000534428900001
"Hall, Andy",WOS:000534428900001
"Beck, Susanne",WOS:000534428900001
"de Sio, Filippo Santoni",WOS:000534428900001
"Pino, Maribel",WOS:000534428900001
"Baer, M.",WOS:000534428900001
"Goeldner, Moritz",WOS:000534428900001
"Sorell, Tom",WOS:000534428900001
"Wolbring, Gregor",WOS:000534428900001
"Holt-Lunstad, Julianne",WOS:000534428900001
"Smarr, Cory-Ann",WOS:000534428900001
"Sharkey, Amanda",WOS:000534428900001
"Emmanouil, Maria-Chrysovalantou",WOS:000534428900001
"van Wynsberghe, Aimee",WOS:000534428900001
"Mordoch, Elaine",WOS:000534428900001
"Dorrestijn, Steven",WOS:000534428900001
"Ballermann, Mark A.",WOS:000534428900001
"Sharkey, Amanda",WOS:000534428900001
"Decker, Michael",WOS:000534428900001
"Lin, Patrick",WOS:000534428900001
"Borenstein, Jason",WOS:000534428900001
"Coeckelbergh, Mark",WOS:000534428900001
"Sullins, John P.",WOS:000534428900001
"Robertson, Jennifer",WOS:000534428900001
"Sparrow, Robert",WOS:000534428900001
"Hellstrom, Y",WOS:000534428900001
"Twigg, J",WOS:000534428900001
"Engelberger, J",WOS:000534428900001
"Engelberger, JF",WOS:000534428900001
"WAERNESS, K",WOS:000534428900001
"LAWTON, MP",WOS:000534428900001
"Ackerman, E",WOS:000534428900001
"Tronto, J.",WOS:000534428900001
"Mol, A.",WOS:000534428900001
"Pransky, J.",WOS:000534428900001
"Parviainen, J.",WOS:000534428900001
"Jylha, M",WOS:000534428900001
Levin,WOS:000534428900001
"Share, P",WOS:000534428900001
"Turkle, S.",WOS:000534428900001
SULLINS JP,WOS:000534428900001
"Parviainen, J",WOS:000534428900001
"Sevenhuijsen, S.",WOS:000534428900001
"Vallor, S.",WOS:000534428900001
"Waerness, K.",WOS:000534428900001
"Picard, R",WOS:000534428900001
"Merrilees, J. J.",WOS:000534428900001
"Vallor, S.",WOS:000534428900001
"Parviainen, Jaana",WOS:000534428900001
"Szanto, Thomas",WOS:000546847900002
"Staudigl, Michael",WOS:000546847900002
"Staudigl, Michael",WOS:000546847900002
"Tuckett, Jonathan",WOS:000546847900002
"Colebrook, Claire",WOS:000546847900002
"Srubar, Ilja",WOS:000546847900002
"Manoussakis, JP",WOS:000546847900002
"Staudigl, Michael",WOS:000546847900002
"Springer, Simon",WOS:000546847900002
"Kippenberg, Hans G.",WOS:000546847900002
"Kaldor, Mary",WOS:000546847900002
"Mensch, James",WOS:000546847900002
"Springer, Simon",WOS:000546847900002
"Kearney, Richard",WOS:000546847900002
"Braeckman, Antoon",WOS:000546847900002
"Mahmood, Saba",WOS:000546847900002
"Glendinning, Simon",WOS:000546847900002
"Whitehead, Neil L.",WOS:000546847900002
"Vertovec, Steven",WOS:000546847900002
"Abu-Lughod, L",WOS:000546847900002
"Husserl, E.",WOS:000546847900002
"Staudigl, Michael",WOS:000546847900002
"King, Richard",WOS:000546847900002
"Nancy, J",WOS:000546847900002
"Waldenfels, Bernhard.",WOS:000546847900002
"Levinas, Emmanuel",WOS:000546847900002
"Fabian, Johannes",WOS:000546847900002
"Rogozinski, Jacob",WOS:000546847900002
"Habermas, J.",WOS:000546847900002
"Bauman, Z.",WOS:000546847900002
"Marc, Crepon",WOS:000546847900002
"Schneider, Manfred",WOS:000546847900002
"Raschke, Carl",WOS:000546847900002
"Clarke, Steven",WOS:000546847900002
"Heidegger, Martin.",WOS:000546847900002
"Derrida, Jacques",WOS:000546847900002
"TEN KATE, Laurens",WOS:000546847900002
"Eisenstadt, Shmuel",WOS:000546847900002
"Murphy, Ann V.",WOS:000546847900002
"Habermas, Jurgen.",WOS:000546847900002
"Das, V.",WOS:000546847900002
"Cavanaugh, W.",WOS:000546847900002
"Caputo, John D.",WOS:000546847900002
"Crepon, Marc",WOS:000546847900002
"Lefort, Claude",WOS:000546847900002
"Kippenberg, Hans.",WOS:000546847900002
"Slavoj, Ziek",WOS:000546847900002
"Said, Edward W.",WOS:000546847900002
"Otto, Rudolf",WOS:000546847900002
BRUNNER C,WOS:000546847900002
"Habermas,, J.",WOS:000546847900002
"Sneller, Rico",WOS:000546847900002
"Rogozinski, Jacob",WOS:000546847900002
"Whitehead, Neil L.",WOS:000546847900002
"Mensch, J.",WOS:000546847900002
"Kearney, Richard",WOS:000546847900002
"Bergoffen, D.",WOS:000546847900002
"Taylor, C",WOS:000546847900002
"Taylor, C.",WOS:000546847900002
"Soeffner, Hans-Georg",WOS:000546847900002
"Goldstone, Brian.",WOS:000546847900002
"Agamben, Giorgio.",WOS:000546847900002
"Appadurai, Arjun.",WOS:000546847900002
"Ranciere, Jacques",WOS:000546847900002
"DODD, J.",WOS:000546847900002
"Asad, Talal.",WOS:000546847900002
"ROGOZINSKI, Jacob",WOS:000546847900002
"Girard, Rene",WOS:000546847900002
"Kant, Immanuel",WOS:000546847900002
"Staudigl, Michael.",WOS:000546847900002
"Allen, A.",WOS:000546847900002
"Knoblauch, Hubert",WOS:000546847900002
"Topolski, Anya.",WOS:000546847900002
"Habermas, J.",WOS:000546847900002
"Blok, Anton.",WOS:000546847900002
"Neil, Whitehead",WOS:000546847900002
"Assmann, J.",WOS:000546847900002
"Husserl, E.",WOS:000546847900002
"Ric&OELIG;ur, P.",WOS:000546847900002
"Riedenauer, M",WOS:000546847900002
"Cavarero, Adriana",WOS:000546847900002
"Kearney, R.",WOS:000546847900002
"Ric&OELIG;ur, P.",WOS:000546847900002
"Martin, David.",WOS:000546847900002
"Habermas, J.",WOS:000546847900002
"De Vries, Hent",WOS:000546847900002
"Giesen, Bernhard.",WOS:000546847900002
"Heersmink, Richard",WOS:000547892700011
"Heersmink, Richard",WOS:000547892700011
"Mohamed, Ahmed A. M.",WOS:000547892700011
"Carter, Brian",WOS:000547892700011
"Mohamed, Ahmed Dahir",WOS:000547892700011
"Carter, J. Adam",WOS:000547892700011
"Battleday, R. M.",WOS:000547892700011
"McKinlay, Roger",WOS:000547892700011
"Heersmink, Richard",WOS:000547892700011
"Carter, J. Adam",WOS:000547892700011
"Newman, George E.",WOS:000547892700011
"Carter, J. Adam",WOS:000547892700011
"Senior, Melanie",WOS:000547892700011
"Newman, George E.",WOS:000547892700011
"Penaloza, Renee A.",WOS:000547892700011
"Palermos, S. Orestis",WOS:000547892700011
"Zagzebski, Linda",WOS:000547892700011
"Greco, John",WOS:000547892700011
"Kallestrup, Jesper",WOS:000547892700011
"Palermos, Spyridon Orestis",WOS:000547892700011
"Kraemer, Felicitas",WOS:000547892700011
"Harris, John",WOS:000547892700011
"Sosa, E",WOS:000547892700011
"Pritchard, Duncan",WOS:000547892700011
"Bostrom, Nick",WOS:000547892700011
"Almashat, Sammy",WOS:000547892700011
"Brunner, Gregory",WOS:000547892700011
"Maguire, Eleanor A.",WOS:000547892700011
"Bostrom, N",WOS:000547892700011
"Rupert, RD",WOS:000547892700011
"Chouinard, G",WOS:000547892700011
"Boada-Rovira, M",WOS:000547892700011
"Bach-y-Rita, P",WOS:000547892700011
"Hookway, C",WOS:000547892700011
"Adams, F",WOS:000547892700011
"Clark, A",WOS:000547892700011
"Mejo, S L",WOS:000547892700011
"LEHRER, K",WOS:000547892700011
"TVERSKY, A",WOS:000547892700011
"GOLDMAN, AI",WOS:000547892700011
"SELIGMAN, ME",WOS:000547892700011
"Sandel, M.J.",WOS:000547892700011
"Elliott, C",WOS:000547892700011
"Roberts, R.C.",WOS:000547892700011
"Larsen, J.T.",WOS:000547892700011
"Harris, T",WOS:000547892700011
"Greco, J.",WOS:000547892700011
"Emerson, Ralph Waldo.",WOS:000547892700011
"Hume, D.",WOS:000547892700011
"Goldman, A. I.",WOS:000547892700011
"Goldman, A. I.",WOS:000547892700011
CODE L,WOS:000547892700011
"Brady, M.",WOS:000547892700011
"Reid, T",WOS:000547892700011
"Carter, J. A.",WOS:000547892700011
"Kramer, PD",WOS:000547892700011
"Lehrer, K.",WOS:000547892700011
"Gardner, S.",WOS:000547892700011
"Elgin, C. Z.",WOS:000547892700011
"Kramer, P. D",WOS:000547892700011
"Brehm, J. W.",WOS:000547892700011
